date,open,high,low,close
2022-06-22,107.55493000599273,107.55493000599273,107.16398620605469,107.16398620605469
2022-06-23,107.14582003321188,107.16400734084655,106.77306346380689,107.13672637939453
2022-06-24,107.23671018135971,107.34581319186536,107.17306849267072,107.24580383300781
2022-06-27,107.53672621068813,107.53672621068813,107.14578247070312,107.14578247070312
2022-06-28,106.70939133671452,106.70939133671452,106.40936327411082,106.42754364013672
2022-06-29,106.0184156356797,106.1184249862276,105.73657488582106,105.8093032836914
2022-06-30,106.15479657725747,106.36390200055183,106.0456935717842,106.24571228027344
2022-07-01,104.85467108194742,105.69110656160748,104.63646509353129,105.63655853271484
2022-07-05,104.33643604120817,104.5364547137909,103.92730504644653,104.40916442871094
2022-07-06,103.89095419544218,104.26371758855944,103.83640616188292,104.09097290039062
2022-07-07,104.51827848352819,105.01832521794206,104.51827848352819,105.00923156738281
2022-07-08,104.80922214002882,105.181985545262,104.80922214002882,105.04560852050781
2022-07-11,103.8637286894492,103.98192539926394,103.78190660089435,103.80008697509766
2022-07-12,103.75458084530332,104.04551524249958,103.6272974800564,103.8364028930664
2022-07-13,103.59094716095711,104.28191213474449,103.51821181537181,103.8909683227539
2022-07-14,102.97269277275555,103.3909105328451,102.78176772595965,103.29090118408203
2022-07-15,103.44548799614378,103.65460040389569,103.44548799614378,103.61823272705078
2022-07-18,104.64557263346009,104.89105266890516,104.38191223144531,104.38191223144531
2022-07-19,105.08198811371363,105.09107482968437,104.70922466618114,104.80014038085938
2022-07-20,104.76376277497768,104.79103679134701,104.45464107113742,104.58192443847656
2022-07-21,104.08189385826462,104.61830139160156,104.08189385826462,104.61830139160156
2022-07-22,104.55465751660259,105.19107439648198,104.55465751660259,104.7455825805664
2022-07-25,105.50023276069187,105.50023276069187,105.10019519073852,105.236572265625
2022-07-26,104.92743895370151,105.11836405046219,104.77287459653101,104.98198699951172
2022-07-27,105.1910707033024,106.32753433206075,105.08197463425266,106.24571228027344
2022-07-28,105.87293426154804,106.29115892323505,105.78201857108577,106.25479125976562
2022-07-29,105.55473722523915,106.39117276569586,105.55473722523915,106.34571838378906
2022-08-01,106.95486722374356,107.32763063304034,106.90031918781669,107.01850891113281
2022-08-02,106.64575783692563,106.80940888941433,106.26390075683594,106.26390075683594
2022-08-03,106.19115606496382,106.19115606496382,105.74565736258607,106.05477905273438
2022-08-04,105.78205107056043,106.30937194824219,105.67295498305708,106.30937194824219
2022-08-05,105.03653056008898,105.41838073730469,105.03653056008898,105.41838073730469
2022-08-08,105.82751518174068,105.91843090252655,105.4547517091663,105.49111938476562
2022-08-09,105.8002231258349,105.8002231258349,105.40018569885237,105.42745971679688
2022-08-10,106.56393542648402,107.11853030882655,106.49120007945643,106.76395416259766
2022-08-11,106.97303806225305,107.01849243972157,106.46389770507812,106.46389770507812
2022-08-12,105.84565743682333,106.05476976211287,105.84565743682333,106.01840209960938
2022-08-15,105.618372150575,105.618372150575,105.29107010152745,105.31834411621094
2022-08-16,105.74566212203743,105.7547557729748,105.59110473821838,105.6456527709961
2022-08-17,105.40929633465213,105.48202474874812,105.12744858549021,105.28201293945312
2022-08-18,104.96379261545616,104.96379261545616,104.25464032204266,104.29100799560547
2022-08-19,103.36363876245376,103.36363876245376,103.11815874236709,103.33636474609375
2022-08-22,103.28180743060268,103.28180743060268,102.68175827504442,102.76358032226562
2022-08-23,102.91813185628268,103.75457426453978,102.91813185628268,103.32726287841797
2022-08-24,102.7363210642938,103.22727422741441,102.7363210642938,103.09999084472656
2022-08-25,103.04545653690307,103.40003967285156,103.04545653690307,103.40003967285156
2022-08-26,103.84547876207365,103.84547876207365,102.52717708143429,102.54536437988281
2022-08-29,102.31809773483933,102.47265512886268,102.11807901955086,102.27263641357422
2022-08-30,102.3363054406934,102.3363054406934,101.58169863563475,101.84535217285156
2022-08-31,101.44530652028887,101.90897875743374,101.4180324988597,101.48167419433594
2022-09-01,100.9523383347871,100.9523383347871,100.55216468313867,100.852294921875
2022-09-02,100.84318859210826,101.18879559979784,100.4339251700165,100.52487182617188
2022-09-06,100.79773605461426,100.91596603405452,100.45212898753519,100.57036590576172
2022-09-07,99.89734632666902,100.80682693170623,99.73364647899723,100.79773712158203
2022-09-08,100.27930563203876,100.64309916087738,100.17016549175185,100.50667572021484
2022-09-09,101.14335092126043,101.3343410414728,101.14335092126043,101.31615447998047
2022-09-12,102.07098890397535,102.32564230716419,101.92546870856182,102.05279541015625
2022-09-13,100.90686474240424,101.21609173909113,100.47941471038578,100.53398132324219
2022-09-14,101.06146882303652,101.1887955293224,100.80680847167969,100.80680847167969
2022-09-15,100.31569661420527,100.63401338459458,100.17927315867122,100.28840637207031
2022-09-16,99.58811238436026,99.95190596347574,99.53354577606783,99.84276580810547
