ts,open,high,low,close,volume,turnover,datetime
1750608000000,2174.76,2198.85,2173.5,2196.93,12701.43247,27757414.8370579,2025-06-22 16:00:00+00:00
1750611600000,2196.93,2219.9,2186.43,2192.54,8884.9106,19548574.704906,2025-06-22 17:00:00+00:00
1750615200000,2192.54,2198.72,2179.3,2182.95,6027.80513,13187497.3977293,2025-06-22 18:00:00+00:00
1750618800000,2182.95,2190.55,2170.94,2183.75,7357.29669,16051655.8920245,2025-06-22 19:00:00+00:00
1750622400000,2183.75,2197.32,2111.84,2187.78,27830.62529,59759232.6616781,2025-06-22 20:00:00+00:00
1750626000000,2187.78,2196.65,2173.56,2179.21,7343.49765,16052577.0265218,2025-06-22 21:00:00+00:00
1750629600000,2179.21,2235.88,2177.27,2233.92,12359.74203,27379036.2366004,2025-06-22 22:00:00+00:00
1750633200000,2233.92,2237.58,2219.76,2227.73,5031.69748,11205379.4646049,2025-06-22 23:00:00+00:00
1750636800000,2227.73,2259.94,2222.31,2241.18,10001.1908,22415800.2382523,2025-06-23 00:00:00+00:00
1750640400000,2241.18,2248.06,2224.63,2246.11,4503.86962,10070419.9687342,2025-06-23 01:00:00+00:00
1750644000000,2246.11,2247.91,2233.6,2238.95,3759.17575,8419224.4177846,2025-06-23 02:00:00+00:00
1750647600000,2238.95,2243.85,2231.24,2234.79,2903.82882,6496825.8719771,2025-06-23 03:00:00+00:00
1750651200000,2234.79,2244.02,2227.86,2233.88,3546.06424,7926115.9529134,2025-06-23 04:00:00+00:00
1750654800000,2233.88,2250.83,2233.88,2246.61,4815.60051,10805280.4489637,2025-06-23 05:00:00+00:00
1750658400000,2246.61,2255.14,2233.76,2251.12,8379.93927,18815248.4446183,2025-06-23 06:00:00+00:00
1750662000000,2251.12,2275.52,2250.53,2258.91,7102.73932,16058468.6140065,2025-06-23 07:00:00+00:00
1750665600000,2258.91,2274.32,2256.54,2262.0,5676.8791,12845954.3320733,2025-06-23 08:00:00+00:00
1750669200000,2262.0,2262.3,2244.01,2252.07,4039.50805,9095542.1024256,2025-06-23 09:00:00+00:00
1750672800000,2252.07,2253.24,2238.86,2247.03,3388.46235,7610737.6826333,2025-06-23 10:00:00+00:00
1750676400000,2247.03,2257.86,2241.7,2253.18,3224.77737,7250164.4943341,2025-06-23 11:00:00+00:00
1750680000000,2253.18,2267.22,2245.41,2266.58,3399.57905,7669545.1089582,2025-06-23 12:00:00+00:00
1750683600000,2266.58,2301.17,2232.65,2295.16,17143.77072,38973134.8099337,2025-06-23 13:00:00+00:00
1750687200000,2295.16,2313.5,2272.03,2274.17,14211.81884,32591576.8624967,2025-06-23 14:00:00+00:00
1750690800000,2274.17,2288.3,2247.69,2248.69,7353.54525,16695703.2033827,2025-06-23 15:00:00+00:00
1750694400000,2248.69,2252.0,2188.01,2222.02,20477.52063,45408999.7647466,2025-06-23 16:00:00+00:00
1750698000000,2222.02,2287.14,2217.43,2274.84,17272.19871,38970911.3987106,2025-06-23 17:00:00+00:00
1750701600000,2274.84,2312.76,2273.13,2305.45,13224.42033,30395907.1532873,2025-06-23 18:00:00+00:00
1750705200000,2305.45,2325.16,2295.41,2312.49,10116.07101,23343927.9260761,2025-06-23 19:00:00+00:00
1750708800000,2312.49,2379.73,2303.7,2347.13,16789.1481,39386135.2863651,2025-06-23 20:00:00+00:00
