date,open,high,low,close
2022-06-22,28.92667265120676,29.410841013706186,28.53743958128881,28.556427001953125
2022-06-23,28.423516707858987,28.7747749120916,27.189361611357977,27.44568634033203
2022-06-24,27.559610333480673,28.271622295630543,27.246325142564334,28.157699584960938
2022-06-27,27.96782982170948,28.081752535709523,27.588090459609507,27.977323532104492
2022-06-28,28.21466029297473,28.271622554200533,27.360246292728498,27.40771484375
2022-06-29,27.683023439935425,27.78745243481554,26.752661627836105,26.999492645263672
2022-06-30,26.800130406198818,26.961519860241314,25.945716395102103,25.993183135986328
2022-07-01,25.594455167339092,26.93303928913448,25.471040560327893,26.733675003051758
2022-07-05,26.27798640116358,26.51532370347071,25.11977920703125,25.594453811645508
2022-07-06,25.632429795475847,25.793819240691775,24.721055383014125,25.433067321777344
2022-07-07,25.641922625278532,26.211532518888713,25.509014314040797,25.784324645996094
2022-07-08,25.888756388610386,26.211535302240083,25.4615484703534,25.68939208984375
2022-07-11,25.338134296959133,25.793821543879318,25.233705290512365,25.300159454345703
2022-07-12,25.309651920906116,25.556482953539973,24.815989855638403,24.929912567138672
2022-07-13,24.740041356558432,25.993182097534834,24.71156203746171,25.471040725708008
2022-07-14,24.445743088513147,24.57865140353817,23.65778328663339,24.40776824951172
2022-07-15,24.569158385268533,24.569158385268533,23.86664014063015,24.293848037719727
2022-07-18,24.68308040005211,25.015352998354654,24.40776824951172,24.40776824951172
2022-07-19,24.60713494015476,24.96788689226148,24.398278737434048,24.702070236206055
2022-07-20,24.787509432637776,24.92991145762039,23.95208108079049,23.980562210083008
2022-07-21,24.08499246078211,24.578652719042562,23.93309490738649,24.436250686645508
2022-07-22,24.540680986113014,25.19573254265743,24.01853775873348,24.122966766357422
2022-07-25,24.03752218309898,24.132457468125395,23.14513340103459,23.344497680664062
2022-07-26,23.410952507377424,23.895120845211263,23.410952507377424,23.82866668701172
2022-07-27,23.88562883900961,24.36979721137685,23.55335621357247,24.236888885498047
2022-07-28,24.929909770816618,25.024845051294857,24.36979360780886,24.68307876586914
2022-07-29,24.853965764022366,25.053328254286644,24.236889061300356,24.939407348632812
2022-08-01,25.05332754610441,25.157756548951983,24.65460076610651,24.882444381713867
2022-08-02,25.01535387426752,25.57547009397115,24.559666654734418,24.56915855407715
2022-08-03,24.74953377803625,24.759027487487586,24.0090425482313,24.246379852294922
2022-08-04,24.493209922909315,25.423573563965554,24.33182047799813,25.09130096435547
2022-08-05,24.50270489349642,24.96788583259067,24.160940377252942,24.94890022277832
2022-08-08,25.414081126445023,25.917235095202663,25.366612575130098,25.632431030273438
2022-08-09,25.812809214457143,25.83179482520704,25.13877023748095,25.575471878051758
2022-08-10,25.907741660678884,26.183051999033335,25.50901490695797,25.755844116210938
2022-08-11,25.898247357158166,26.00267453998925,25.22420846979784,25.271677017211914
2022-08-12,25.4900275001741,25.879260544387183,25.366611084746552,25.841285705566406
2022-08-15,25.233703152851916,25.37610517910844,24.986872128995273,25.281169891357422
2022-08-16,25.157756358578123,25.423574813478588,24.98687319548069,25.37610626220703
2022-08-17,25.14826314256712,25.186237984330692,24.398278125137782,24.474225997924805
2022-08-18,24.540677550738213,24.73054630714602,23.78119709288721,24.502702713012695
2022-08-19,24.388783526422436,24.388783526422436,23.904615176011724,23.9710693359375
2022-08-22,23.695755524010142,24.103975975950526,23.610315760588595,23.990055084228516
2022-08-23,24.08499209194296,24.89193753341535,24.047017251490583,24.398277282714844
2022-08-24,24.26536836362005,24.664095154581087,24.018537320573675,24.597640991210938
2022-08-25,24.8349767965141,24.89193724579444,24.455237450078414,24.806495666503906
2022-08-26,24.70206780443035,24.86345724860764,23.439433380245646,23.638795852661133
2022-08-29,23.534370410232153,23.87613493265165,23.26855194991466,23.363487243652344
2022-08-30,23.335005221492587,23.36348635174866,22.69894113169407,22.86033058166504
2022-08-31,22.803370947319436,23.012227144445635,22.594512939453125,22.594512939453125
2022-09-01,22.167304712714373,22.300213024458717,21.80655099406552,21.891992568969727
2022-09-02,22.357174646422312,22.98374502150681,22.08186429894096,22.585020065307617
2022-09-06,22.660968985259576,23.02172092886249,22.21477364755846,22.252748489379883
2022-09-07,22.24325451749161,23.26855169499777,22.100852483815217,23.08817481994629
2022-09-08,22.87931908949239,23.278045878332147,22.679954789702442,23.126150131225586
2022-09-09,23.50588779512249,23.876133425514247,23.439433636922946,23.82866668701172
2022-09-12,24.341313310182827,24.4077674655609,23.99954882384701,24.160938262939453
2022-09-13,23.287540198693865,23.85714835988959,23.116657026039075,23.1831111907959
2022-09-14,23.3255089337974,23.62930037999783,23.183106919733433,23.230573654174805
