ts,open,high,low,close,volume,turnover,datetime
1750699800000,2.0175,2.0524,2.0173,2.0298,2122589.75,4323267.784399,2025-06-23 17:30:00+00:00
1750700700000,2.0298,2.0328,2.0176,2.0279,487095.62,986278.591764,2025-06-23 17:45:00+00:00
1750701600000,2.0279,2.0478,2.0274,2.0455,687415.76,1402426.803896,2025-06-23 18:00:00+00:00
1750702500000,2.0455,2.0548,2.0415,2.0429,906372,1858137.719859,2025-06-23 18:15:00+00:00
1750703400000,2.0429,2.0566,2.0417,2.055,570684.45,1170836.618211,2025-06-23 18:30:00+00:00
1750704300000,2.055,2.055,2.0441,2.0467,486886.93,998530.486457,2025-06-23 18:45:00+00:00
1750705200000,2.0467,2.0617,2.0463,2.0588,886035.89,1818980.247237,2025-06-23 19:00:00+00:00
1750706100000,2.0588,2.0605,2.0507,2.0537,451672.94,928386.48632,2025-06-23 19:15:00+00:00
1750707000000,2.0537,2.0627,2.0482,2.051,293472.12,603529.40993,2025-06-23 19:30:00+00:00
1750707900000,2.051,2.0632,2.0465,2.0579,744889.5,1531927.471688,2025-06-23 19:45:00+00:00
1750708800000,2.0579,2.0817,2.0571,2.0762,1465467.58,3035031.623216,2025-06-23 20:00:00+00:00
1750709700000,2.0762,2.0992,2.0735,2.094,1185937.79,2476865.520118,2025-06-23 20:15:00+00:00
1750710600000,2.094,2.0947,2.0802,2.0855,607273.58,1266394.202602,2025-06-23 20:30:00+00:00
1750711500000,2.0855,2.0864,2.0757,2.0762,325131.24,676696.040961,2025-06-23 20:45:00+00:00
1750712400000,2.0762,2.0838,2.075,2.0807,457671.44,951588.889481,2025-06-23 21:00:00+00:00
1750713300000,2.0807,2.0885,2.0769,2.0784,392073.73,817157.541462,2025-06-23 21:15:00+00:00
1750714200000,2.0784,2.0828,2.0767,2.08,164900.79,342936.353719,2025-06-23 21:30:00+00:00
1750715100000,2.08,2.0918,2.08,2.0894,195466.33,408069.30788,2025-06-23 21:45:00+00:00
1750716000000,2.0894,2.1364,2.0878,2.1339,2001794.61,4236587.583587,2025-06-23 22:00:00+00:00
1750716900000,2.1339,2.1686,2.1309,2.1654,3350365.08,7197604.006583,2025-06-23 22:15:00+00:00
1750717800000,2.1654,2.1703,2.1322,2.1376,1682914.69,3617390.376189,2025-06-23 22:30:00+00:00
1750718700000,2.1376,2.1644,2.1338,2.1577,1213294.07,2609594.717136,2025-06-23 22:45:00+00:00
1750719600000,2.1577,2.1681,2.1545,2.1674,911825.33,1969329.40635,2025-06-23 23:00:00+00:00
1750720500000,2.1674,2.1697,2.1562,2.1629,853688.45,1845627.198411,2025-06-23 23:15:00+00:00
1750721400000,2.1629,2.1649,2.1585,2.161,370869.05,801608.011973,2025-06-23 23:30:00+00:00
1750722300000,2.161,2.1685,2.1551,2.1582,511268.29,1105353.076312,2025-06-23 23:45:00+00:00
1750723200000,2.1582,2.1663,2.1523,2.1536,418954.03,904914.83195,2025-06-24 00:00:00+00:00
1750724100000,2.1536,2.1549,2.1436,2.1449,509162.42,1094535.868016,2025-06-24 00:15:00+00:00
1750725000000,2.1449,2.1592,2.1422,2.1583,781918.77,1678359.976785,2025-06-24 00:30:00+00:00
1750725900000,2.1583,2.1587,2.1468,2.151,590939.21,1271405.446922,2025-06-24 00:45:00+00:00
1750726800000,2.151,2.1552,2.1471,2.1508,282919.53,608403.900214,2025-06-24 01:00:00+00:00
1750727700000,2.1508,2.1606,2.1468,2.1572,472537.1,1018416.997299,2025-06-24 01:15:00+00:00
1750728600000,2.1572,2.1581,2.1513,2.154,548442.11,1181072.746775,2025-06-24 01:30:00+00:00
1750729500000,2.154,2.1569,2.1506,2.1543,199646.06,429959.394518,2025-06-24 01:45:00+00:00
1750730400000,2.1543,2.1543,2.1379,2.1397,361917.34,775622.905129,2025-06-24 02:00:00+00:00
1750731300000,2.1397,2.1411,2.1341,2.1396,266192.8,569053.528786,2025-06-24 02:15:00+00:00
1750732200000,2.1396,2.1396,2.1328,2.1341,337680.68,721060.967332,2025-06-24 02:30:00+00:00
1750733100000,2.1341,2.136,2.1316,2.1341,354390.95,756139.201669,2025-06-24 02:45:00+00:00
1750734000000,2.1341,2.142,2.1331,2.1411,277303.36,592844.925274,2025-06-24 03:00:00+00:00
1750734900000,2.1411,2.1476,2.1403,2.1454,373336.75,800604.221826,2025-06-24 03:15:00+00:00
1750735800000,2.1454,2.1494,2.1434,2.1471,247898.67,532166.857183,2025-06-24 03:30:00+00:00
1750736700000,2.1471,2.152,2.1455,2.1507,304248.25,654015.869549,2025-06-24 03:45:00+00:00
1750737600000,2.1507,2.1547,2.1487,2.1487,316183.57,680390.772353,2025-06-24 04:00:00+00:00
1750738500000,2.1487,2.1548,2.1469,2.1535,286460.59,615893.062223,2025-06-24 04:15:00+00:00
1750739400000,2.1535,2.1545,2.1493,2.1513,221380.96,476355.823026,2025-06-24 04:30:00+00:00
1750740300000,2.1513,2.155,2.147,2.1493,265971.83,572181.482102,2025-06-24 04:45:00+00:00
1750741200000,2.1493,2.159,2.1493,2.1584,278107.29,598830.268667,2025-06-24 05:00:00+00:00
1750742100000,2.1584,2.169,2.1565,2.1679,669724.36,1448980.357264,2025-06-24 05:15:00+00:00
1750743000000,2.1679,2.1867,2.1673,2.1856,1390135.34,3028414.014854,2025-06-24 05:30:00+00:00
1750743900000,2.1856,2.2055,2.1853,2.2031,2135738.36,4690703.031436,2025-06-24 05:45:00+00:00
1750744800000,2.2031,2.2106,2.1876,2.1882,1062522.28,2334826.426847,2025-06-24 06:00:00+00:00
1750745700000,2.1882,2.1951,2.1819,2.1862,709359.46,1552515.769313,2025-06-24 06:15:00+00:00
1750746600000,2.1862,2.1975,2.1812,2.1951,655203.56,1435277.072513,2025-06-24 06:30:00+00:00
1750747500000,2.1951,2.2024,2.1921,2.1923,593736.35,1304716.533603,2025-06-24 06:45:00+00:00
1750748400000,2.1923,2.1956,2.1855,2.1868,702815.98,1539204.018034,2025-06-24 07:00:00+00:00
1750749300000,2.1868,2.2045,2.1857,2.1932,996945.46,2190908.005901,2025-06-24 07:15:00+00:00
1750750200000,2.1932,2.1941,2.1796,2.1859,636054.56,1390036.374237,2025-06-24 07:30:00+00:00
1750751100000,2.1859,2.1861,2.1746,2.1783,924667.92,2016351.27679,2025-06-24 07:45:00+00:00
1750752000000,2.1783,2.1827,2.1657,2.1718,803159.38,1745157.515571,2025-06-24 08:00:00+00:00
1750752900000,2.1718,2.1784,2.1609,2.1781,1437313.56,3115838.793498,2025-06-24 08:15:00+00:00
1750753800000,2.1781,2.1839,2.172,2.1788,765183.4,1666830.348169,2025-06-24 08:30:00+00:00
1750754700000,2.1788,2.1802,2.1729,2.18,344505.48,749802.180573,2025-06-24 08:45:00+00:00
1750755600000,2.18,2.185,2.1767,2.1836,533497.49,1163690.788201,2025-06-24 09:00:00+00:00
1750756500000,2.1836,2.2064,2.1811,2.1981,855335.56,1877154.179188,2025-06-24 09:15:00+00:00
1750757400000,2.1981,2.2008,2.1799,2.1827,805921.76,1764874.667375,2025-06-24 09:30:00+00:00
1750758300000,2.1827,2.1886,2.1819,2.1842,391786.96,856034.720271,2025-06-24 09:45:00+00:00
1750759200000,2.1842,2.1919,2.1835,2.1897,332581.97,727689.3175,2025-06-24 10:00:00+00:00
1750760100000,2.1897,2.1961,2.1843,2.1856,297752.37,651788.08493,2025-06-24 10:15:00+00:00
1750761000000,2.1856,2.1899,2.1804,2.1814,311814.11,680954.391073,2025-06-24 10:30:00+00:00
1750761900000,2.1814,2.1864,2.1814,2.1841,156581.63,341976.778405,2025-06-24 10:45:00+00:00
1750762800000,2.1841,2.1876,2.1764,2.177,389084.1,848355.449366,2025-06-24 11:00:00+00:00
1750763700000,2.177,2.1829,2.1686,2.1829,579095.82,1258584.52164,2025-06-24 11:15:00+00:00
1750764600000,2.1829,2.1849,2.1765,2.1768,422885.84,922028.898555,2025-06-24 11:30:00+00:00
1750765500000,2.1768,2.1841,2.1768,2.1838,323078.12,704408.323246,2025-06-24 11:45:00+00:00
1750766400000,2.1838,2.1857,2.1799,2.1808,194188.5,423992.343763,2025-06-24 12:00:00+00:00
1750767300000,2.1808,2.1836,2.1727,2.176,260044.55,565864.670551,2025-06-24 12:15:00+00:00
1750768200000,2.176,2.1766,2.1658,2.1747,537642.84,1166699.616521,2025-06-24 12:30:00+00:00
1750769100000,2.1747,2.1814,2.1692,2.1797,357769.93,778494.099379,2025-06-24 12:45:00+00:00
1750770000000,2.1797,2.181,2.1739,2.1776,256094.49,557541.924071,2025-06-24 13:00:00+00:00
1750770900000,2.1776,2.1833,2.1692,2.1723,262459.52,571264.01058,2025-06-24 13:15:00+00:00
1750771800000,2.1723,2.1821,2.1655,2.174,419476.64,911833.487808,2025-06-24 13:30:00+00:00
1750772700000,2.174,2.182,2.167,2.1738,629264.18,1369257.779309,2025-06-24 13:45:00+00:00
1750773600000,2.1738,2.1844,2.1731,2.1828,794402.53,1731551.021151,2025-06-24 14:00:00+00:00
1750774500000,2.1828,2.1919,2.1824,2.1855,740488.5,1618829.236703,2025-06-24 14:15:00+00:00
1750775400000,2.1855,2.1919,2.1824,2.1895,386173.69,844804.68436,2025-06-24 14:30:00+00:00
1750776300000,2.1895,2.1915,2.1782,2.1841,418596.86,913815.597325,2025-06-24 14:45:00+00:00
1750777200000,2.1841,2.1939,2.1833,2.1838,416320.19,911087.163091,2025-06-24 15:00:00+00:00
1750778100000,2.1838,2.1927,2.1823,2.1909,256199.67,560843.558366,2025-06-24 15:15:00+00:00
1750779000000,2.1909,2.1914,2.1757,2.1767,269928.2,589291.995937,2025-06-24 15:30:00+00:00
1750779900000,2.1767,2.1924,2.1765,2.188,306187.79,669394.604002,2025-06-24 15:45:00+00:00
1750780800000,2.188,2.1951,2.1853,2.1889,304691.75,667475.736199,2025-06-24 16:00:00+00:00
1750781700000,2.1889,2.1946,2.1887,2.1921,288624.05,632749.225728,2025-06-24 16:15:00+00:00
1750782600000,2.1921,2.2023,2.1851,2.2,884601.88,1940837.888903,2025-06-24 16:30:00+00:00
1750783500000,2.2,2.2095,2.1959,2.2089,789442.85,1737892.526518,2025-06-24 16:45:00+00:00
1750784400000,2.2089,2.2096,2.1959,2.1965,756202.95,1667461.411099,2025-06-24 17:00:00+00:00
1750785300000,2.1965,2.2012,2.1841,2.1864,591607.89,1296004.900137,2025-06-24 17:15:00+00:00
1750786200000,2.1864,2.1955,2.1854,2.1944,250279.25,547972.536379,2025-06-24 17:30:00+00:00
1750787100000,2.1944,2.2014,2.1944,2.1987,296931.08,652835.562996,2025-06-24 17:45:00+00:00
1750788000000,2.1987,2.201,2.1925,2.1927,194880.09,428056.75977,2025-06-24 18:00:00+00:00
1750788900000,2.1927,2.1998,2.1858,2.1995,186705.51,409191.169325,2025-06-24 18:15:00+00:00
1750789800000,2.1995,2.2,2.1944,2.1964,215430.21,473137.565276,2025-06-24 18:30:00+00:00
1750790700000,2.1964,2.202,2.1936,2.1948,296577.63,652120.494887,2025-06-24 18:45:00+00:00
1750791600000,2.1948,2.2005,2.1903,2.1973,197479.04,433893.580056,2025-06-24 19:00:00+00:00
1750792500000,2.1973,2.2054,2.1966,2.2012,952486.46,2098893.570376,2025-06-24 19:15:00+00:00
1750793400000,2.2012,2.2061,2.1976,2.2017,360543.49,794120.007798,2025-06-24 19:30:00+00:00
1750794300000,2.2017,2.2078,2.19,2.207,584144.43,1282501.470265,2025-06-24 19:45:00+00:00
1750795200000,2.207,2.2124,2.1958,2.198,704284.93,1553960.582819,2025-06-24 20:00:00+00:00
1750796100000,2.198,2.206,2.1973,2.2045,302672.28,666060.873994,2025-06-24 20:15:00+00:00
1750797000000,2.2045,2.2059,2.2008,2.2022,303505.94,668715.057675,2025-06-24 20:30:00+00:00
1750797900000,2.2022,2.2165,2.2003,2.2162,650363.39,1436731.894267,2025-06-24 20:45:00+00:00
1750798800000,2.2162,2.2167,2.2035,2.2105,359229.45,793749.1153,2025-06-24 21:00:00+00:00
1750799700000,2.2105,2.2107,2.2025,2.208,258604.52,570524.654566,2025-06-24 21:15:00+00:00
1750800600000,2.208,2.2085,2.1987,2.2005,196924.8,433606.71816,2025-06-24 21:30:00+00:00
1750801500000,2.2005,2.2068,2.2004,2.2039,118182.69,260358.298538,2025-06-24 21:45:00+00:00
1750802400000,2.2039,2.2044,2.1884,2.189,414277.77,908345.581148,2025-06-24 22:00:00+00:00
1750803300000,2.189,2.1937,2.1834,2.185,623060.03,1363139.111912,2025-06-24 22:15:00+00:00
1750804200000,2.185,2.1862,2.1797,2.1846,490462.91,1070296.550199,2025-06-24 22:30:00+00:00
1750805100000,2.1846,2.188,2.1813,2.1874,132529.35,289573.555839,2025-06-24 22:45:00+00:00
1750806000000,2.1874,2.1898,2.1801,2.181,254704.39,556757.809935,2025-06-24 23:00:00+00:00
1750806900000,2.181,2.1837,2.1777,2.1819,276215.07,602453.60633,2025-06-24 23:15:00+00:00
1750807800000,2.1819,2.1884,2.1796,2.1883,226650.68,495131.985524,2025-06-24 23:30:00+00:00
1750808700000,2.1883,2.1912,2.1866,2.1896,89262.92,195355.290863,2025-06-24 23:45:00+00:00
1750809600000,2.1896,2.1971,2.1865,2.1966,326588.45,715573.005096,2025-06-25 00:00:00+00:00
1750810500000,2.1966,2.1972,2.1901,2.1912,163923.04,359653.119853,2025-06-25 00:15:00+00:00
1750811400000,2.1912,2.1915,2.1813,2.1837,287600.72,628049.012489,2025-06-25 00:30:00+00:00
1750812300000,2.1837,2.1979,2.1827,2.1962,419526.9,918687.374729,2025-06-25 00:45:00+00:00
